maker,year_range,supplier_group,product,trade_year_cnt,total_volume
Suzuki,2011-2015,Aisin,drum_brake_(drum),2,1555
Suzuki,2011-2015,Aisin,exhaust_manifold,1,1869
Suzuki,2011-2015,Aisin,oil_pump,1,2037
Suzuki,2011-2015,Aisin,torque_converter,2,7459
Suzuki,2011-2015,Akebono Brake Industry,disc_brake_(pad),1,1753
Suzuki,2011-2015,"Art-Serina Piston Co., Ltd.",piston,2,2821
Suzuki,2011-2015,"Art Metal Mfg. Co., LTD.",piston,2,2544
Suzuki,2011-2015,"Chuo Spring Co., Ltd.",stablizer,1,1511
Suzuki,2011-2015,Denso,starter_motor,2,1288
Suzuki,2011-2015,Dynax,clutch,2,4270
Suzuki,2011-2015,Exedy,clutch,5,5060
Suzuki,2011-2015,Exedy,torque_converter,3,1789
Suzuki,2011-2015,"F.C.C. Co., Ltd.",clutch,1,1359
Suzuki,2011-2015,Futaba,exhaust_manifold,3,2458
Suzuki,2011-2015,"Hamana Parts Industry Co., Ltd.",crankshaft,1,3188
Suzuki,2011-2015,"Hamana Parts Industry Co., Ltd.",cylinder_block,1,2596
Suzuki,2011-2015,Hiruta,crossmember,1,833
Suzuki,2011-2015,Hitachi,disc_brake_(pad),4,6517
Suzuki,2011-2015,Hitachi,piston,1,2594
Suzuki,2011-2015,ITT,disc_brake_(pad),1,526
Suzuki,2011-2015,JATCO,automatic_transmission_(at),2,2009
Suzuki,2011-2015,JATCO,torque_converter,1,1577
Suzuki,2011-2015,JTEKT,oil_pump,2,743
Suzuki,2011-2015,JTEKT,power_steering_pump,1,692
Suzuki,2011-2015,"KAKUTA Tech Forging Co., Ltd. Miyoshi Factory (Formerly Kakuta Iron Works Co., Ltd.-Miyoshi Factory)",crankshaft,1,538
Suzuki,2011-2015,Kiriu,drum_brake_(drum),1,529
Suzuki,2011-2015,KYB,power_steering_pump,2,2835
Suzuki,2011-2015,KYB,shock_absorber,1,370
Suzuki,2011-2015,Kyokuyo,chassis_frame,1,686
Suzuki,2011-2015,Kyokuyo,crossmember,1,634
Suzuki,2011-2015,MAHLE,piston,1,513
Suzuki,2011-2015,Marelli,automated_manual_transmission,1,569
Suzuki,2011-2015,Marelli,exhaust_manifold,2,668
Suzuki,2011-2015,Mitsubishi,fuel_pump,1,7364
Suzuki,2011-2015,Mitsubishi,stablizer,2,721
Suzuki,2011-2015,Mitsubishi,starter_motor,2,896
Suzuki,2011-2015,"Nippatsu Kiko Co., Ltd.",stablizer,2,5478
Suzuki,2011-2015,"Nishioka Malleable Iron Ind. Co., Ltd.",crankshaft,1,2224
Suzuki,2011-2015,"Nishioka Malleable Iron Ind. Co., Ltd.",drum_brake_(drum),1,2515
Suzuki,2011-2015,Nissan,camshaft,1,668
Suzuki,2011-2015,Nissan,crankshaft,1,735
Suzuki,2011-2015,Nissan,cylinder_block,1,158
Suzuki,2011-2015,Nisshinbo,disc_brake_(pad),4,15593
Suzuki,2011-2015,"Ogusu Industry Co., Ltd.",manual_transmission,1,313
Suzuki,2011-2015,"Okamoto Press Industry Co., Ltd.",crossmember,2,1758
Suzuki,2011-2015,"Proterial, Ltd. (Formerly Hitachi Metals, Ltd.)",crankshaft,1,2906
Suzuki,2011-2015,PT. Chuhatsu Indonesia - Cibitung Plant,stablizer,1,953
Suzuki,2011-2015,PT. Federal Izumi Manufacturing,piston,1,1429
Suzuki,2011-2015,Resonac,disc_brake_(pad),1,1465
Suzuki,2011-2015,Riken,camshaft,2,8902
Suzuki,2011-2015,Riken,drum_brake_(drum),1,3174
Suzuki,2011-2015,SANGO,exhaust_manifold,1,2235
Suzuki,2011-2015,Sankei,chassis_frame,1,220
Suzuki,2011-2015,Somboon,stablizer,2,605
Suzuki,2011-2015,"Sugimoto Metal Manufacturing Co., Ltd.",chassis_frame,2,2779
Suzuki,2011-2015,Suzuki,automated_manual_transmission,1,1771
Suzuki,2011-2015,Suzuki,automatic_transmission_(at),1,195
Suzuki,2011-2015,Suzuki,clutch,1,1613
Suzuki,2011-2015,Suzuki,cylinder_block,2,8485
Suzuki,2011-2015,Suzuki,drum_brake_(drum),1,6467
Suzuki,2011-2015,Suzuki,oil_pump,2,10254
Suzuki,2011-2015,Suzuki,piston,2,8177
Suzuki,2011-2015,Suzuki,transmission_shaft,1,607
Suzuki,2011-2015,Suzuki,water_pump,2,9623
Suzuki,2011-2015,Unipres,torque_converter,2,10150
Suzuki,2011-2015,Univance Corporation,steering_gear,1,2771
Suzuki,2011-2015,Valeo,torque_converter,2,1088
Suzuki,2011-2015,Yamada,oil_pump,2,2125
Suzuki,2016-2020,ADVICS,abs_esc,2,2134
Suzuki,2016-2020,Ahresty,cylinder_block,1,6941
Suzuki,2016-2020,Aisin,automatic_transmission_(at),2,2890
Suzuki,2016-2020,Aisin,clutch,1,1264
Suzuki,2016-2020,Aisin,manual_transmission,1,1175
Suzuki,2016-2020,Aisin,torque_converter,1,1460
Suzuki,2016-2020,Akebono Brake Industry,disc_brake_(pad),1,868
Suzuki,2016-2020,"Art-Serina Piston Co., Ltd.",piston,4,4557
Suzuki,2016-2020,"Bangkok Eagle Wings Co., Ltd.",crossmember,3,4713
Suzuki,2016-2020,Bosch,abs_esc,1,1164
Suzuki,2016-2020,Bosch,fuel_injection,1,1431
Suzuki,2016-2020,Cataler,catalytic_converter,1,447
Suzuki,2016-2020,"Chuo Spring Co., Ltd.",stablizer,1,1551
Suzuki,2016-2020,Continental,abs_esc,2,3330
Suzuki,2016-2020,Denso,starter_motor,2,1558
Suzuki,2016-2020,Exedy,clutch,3,5939
Suzuki,2016-2020,Exedy,torque_converter,2,4490
Suzuki,2016-2020,"Ezaki Industrial (Thailand) Co., Ltd.",clutch,1,120
Suzuki,2016-2020,FCC,clutch,1,793
Suzuki,2016-2020,Futaba,catalytic_converter,2,5210
Suzuki,2016-2020,Futaba,exhaust_manifold,4,24057
Suzuki,2016-2020,Hitachi,crankshaft,1,6123
Suzuki,2016-2020,Hitachi,disc_brake_(pad),1,840
Suzuki,2016-2020,Hitachi,shock_absorber,2,1596
Suzuki,2016-2020,JATCO,automatic_transmission_(at),1,968
Suzuki,2016-2020,JTEKT,steering_gear,1,1598
Suzuki,2016-2020,Kiriu,drum_brake_(drum),2,1149
Suzuki,2016-2020,KYB,power_steering_pump,1,752
Suzuki,2016-2020,KYB,shock_absorber,2,2155
Suzuki,2016-2020,Kyokuyo,chassis_frame,1,698
Suzuki,2016-2020,Mitsubishi,fuel_pump,1,4207
Suzuki,2016-2020,Mitsubishi,stablizer,1,126
Suzuki,2016-2020,Mitsubishi,starter_motor,3,3881
Suzuki,2016-2020,Musashi,camshaft,2,2723
Suzuki,2016-2020,NHK,stablizer,2,15265
Suzuki,2016-2020,NSK,steering_gear,1,2738
Suzuki,2016-2020,Otics,camshaft,1,184
Suzuki,2016-2020,Otics,crankshaft,1,263
Suzuki,2016-2020,SANGO,exhaust_manifold,1,1732
Suzuki,2016-2020,Somboon,stablizer,3,4615
Suzuki,2016-2020,Suzuki,automated_manual_transmission,1,2110
Suzuki,2016-2020,Suzuki,catalytic_converter,1,618
Suzuki,2016-2020,Suzuki,manual_transmission,1,1497
Suzuki,2016-2020,Suzuki,water_pump,1,5279
Suzuki,2016-2020,Tenneco,shock_absorber,1,478
Suzuki,2016-2020,Unipres,torque_converter,1,6730
Suzuki,2016-2020,Usui,fuel_injection,1,2101
Suzuki,2016-2020,Yamada,oil_pump,3,6219
Suzuki,2021-2025,ADVICS,abs_esc,4,13825
Suzuki,2021-2025,Ahresty,cylinder_block,1,5996
Suzuki,2021-2025,Aisan,fuel_pump,1,2373
Suzuki,2021-2025,Aisin,automatic_transmission_(at),3,1999
Suzuki,2021-2025,Aisin,water_pump,2,764
Suzuki,2021-2025,"Art-Serina Piston Co., Ltd.",piston,1,878
Suzuki,2021-2025,ATA Casting Technology,steering_gear,1,112
Suzuki,2021-2025,Bosch,abs_esc,3,16575
Suzuki,2021-2025,Bosch,fuel_pump,1,927
Suzuki,2021-2025,Bosch,starter_motor,1,560
Suzuki,2021-2025,Continental,abs_esc,4,6062
Suzuki,2021-2025,Denso,fuel_injection,1,1038
Suzuki,2021-2025,Denso,fuel_pump,3,7018
Suzuki,2021-2025,Denso,oil_pump,1,610
Suzuki,2021-2025,Denso,starter_motor,5,20186
Suzuki,2021-2025,Divgi TorqTransfer Systems Limited,manual_transmission,1,351
Suzuki,2021-2025,Exedy,clutch,4,3155
Suzuki,2021-2025,Exedy,torque_converter,3,4862
Suzuki,2021-2025,"Ezaki Industrial (Thailand) Co., Ltd.",clutch,1,822
Suzuki,2021-2025,"F.C.C. Co., Ltd.",clutch,1,447
Suzuki,2021-2025,FCC,clutch,1,302
Suzuki,2021-2025,Futaba,catalytic_converter,3,8103
Suzuki,2021-2025,Futaba,exhaust_manifold,2,12177
Suzuki,2021-2025,Hitachi,abs_esc,1,743
Suzuki,2021-2025,Hitachi,shock_absorber,5,11376
Suzuki,2021-2025,Hitachi,steering_gear,2,10705
Suzuki,2021-2025,"Ihara Manufacturing (Thailand) Co., Ltd.",manual_transmission,1,1232
Suzuki,2021-2025,JTEKT,oil_pump,1,4789
Suzuki,2021-2025,JTEKT,steering_gear,1,1035
Suzuki,2021-2025,"Kinugawa Rubber Industrial Co., Ltd.",torque_converter,1,2084
Suzuki,2021-2025,Kiriu,drum_brake_(drum),1,943
Suzuki,2021-2025,KYB,shock_absorber,4,22292
Suzuki,2021-2025,Kyokuyo,chassis_frame,1,413
Suzuki,2021-2025,Mitsubishi,fuel_pump,4,20154
Suzuki,2021-2025,Mitsubishi,starter_motor,6,22652
Suzuki,2021-2025,Musashi,automatic_transmission_(at),1,691
Suzuki,2021-2025,Otics,camshaft,1,156
Suzuki,2021-2025,Otics,crankshaft,1,192
Suzuki,2021-2025,PT. Indonesia Thai Summit Auto,chassis_frame,1,1391
Suzuki,2021-2025,Resonac,disc_brake_(pad),1,889
Suzuki,2021-2025,SANGO,catalytic_converter,1,894
Suzuki,2021-2025,Somboon,stablizer,1,1314
Suzuki,2021-2025,Tenneco,shock_absorber,4,3558
Suzuki,2021-2025,Toyota,cylinder_block,1,269
Suzuki,2021-2025,Valeo,clutch,3,2161
Suzuki,2021-2025,Yamada,oil_pump,5,5566
Suzuki,2021-2025,Yutaka,catalytic_converter,2,7118
Suzuki,2021-2025,Yutaka,exhaust_manifold,4,2560
Tata,2005-2010,BorgWarner,fuel_pump,1,893
Tata,2005-2010,Bosch,fuel_pump,1,437
Tata,2005-2010,Bosch,starter_motor,1,738
Tata,2005-2010,Continental,fuel_pump,2,823
Tata,2005-2010,Federal-Mogul,piston,1,296
Tata,2005-2010,Forvia,exhaust_manifold,1,222
Tata,2005-2010,Lucas TVS Limited,starter_motor,2,1222
Tata,2005-2010,MAHLE,camshaft,1,291
Tata,2005-2010,Marelli,fuel_injection,1,815
Tata,2005-2010,Rane,steering_gear,1,752
Tata,2011-2015,Automotive Stampings and Assemblies Limited. (ASAL),crossmember,1,430
Tata,2011-2015,Bosch,abs_esc,1,151
Tata,2011-2015,KLT Automotive & Tubular Products Ltd.,chassis_frame,1,1478
Tata,2011-2015,Lucas TVS Limited,starter_motor,1,443
Tata,2011-2015,Marelli,automated_manual_transmission,1,915
Tata,2011-2015,UCAL Products Pvt. Ltd.,oil_pump,1,836
Tata,2016-2020,ALF Engineering Pvt. Ltd.,crossmember,1,502
Tata,2016-2020,Autoneum India Pvt. Ltd.,shock_absorber,1,149
Tata,2016-2020,Bosch,fuel_injection,1,380
Tata,2016-2020,Exedy,clutch,1,3600
Tata,2016-2020,Federal-Mogul,piston,1,5195
Tata,2016-2020,Freudenberg Sealing Technologies,camshaft,1,180
Tata,2016-2020,Freudenberg Sealing Technologies,crankshaft,1,291
Tata,2016-2020,Gabriel India Ltd.,shock_absorber,2,1765
Tata,2016-2020,Jay Bharat Maruti Ltd. (JBML),crossmember,1,929
Tata,2016-2020,JTEKT,power_steering_pump,1,4803
Tata,2016-2020,JTEKT,steering_gear,1,2810
Tata,2016-2020,Magneti Marelli,automated_manual_transmission,1,1259
Tata,2016-2020,Magneti Marelli,catalytic_converter,1,1930
Tata,2016-2020,MAHLE,camshaft,1,496
Tata,2016-2020,MAHLE,piston,1,688
Tata,2016-2020,Marelli,shock_absorber,1,839
Tata,2016-2020,Mungi Engineers Pvt. Ltd.,crossmember,1,1705
Tata,2016-2020,Rane,disc_brake_(pad),1,303
Tata,2016-2020,Shriram Pistons & Rings Ltd.,piston,1,4314
Tata,2016-2020,Tenneco,shock_absorber,1,577
Tata,2016-2020,Valeo,clutch,1,370
Tata,2016-2020,"Youngshin Automotive India PVT., Ltd.",oil_pump,1,2627
Tata,2016-2020,"Youngshin Automotive India PVT., Ltd.",power_steering_pump,1,2379
Tata,2021-2025,Badve Autocomps Pvt. Ltd.,chassis_frame,1,133
Tata,2021-2025,Brakes India Private Limited,disc_brake_(pad),2,4750
Tata,2021-2025,Endurance Technologies Ltd.,clutch,1,760
Tata,2021-2025,Endurance Technologies Ltd.,manual_transmission,1,484
Tata,2021-2025,Faurecia,exhaust_manifold,2,2830
Tata,2021-2025,Gabriel India Ltd.,shock_absorber,1,368
Tata,2021-2025,HL Mando,disc_brake_(pad),1,703
Tata,2021-2025,Jaya Hind Industries ltd.,cylinder_block,1,210
Tata,2021-2025,Jaya Hind Industries ltd.,manual_transmission,1,854
Tata,2021-2025,Magneti Marelli,automated_manual_transmission,2,2371
Tata,2021-2025,Marelli,shock_absorber,1,715
Tata,2021-2025,Padmini VNA Mechatronics Pvt. Ltd.,oil_pump,1,977
Tata,2021-2025,PCL,camshaft,1,3846
Tata,2021-2025,PV Clean Mobility Technologies,water_pump,2,1805
Tata,2021-2025,Samvardhana Motherson Group,stablizer,2,1091
Tata,2021-2025,SKH Metals Ltd.,catalytic_converter,1,2262
Tata,2021-2025,Tenneco,shock_absorber,2,1552
Tesla,2011-2015,Federal-Mogul,disc_brake_(pad),1,444
Tesla,2011-2015,thyssenkrupp,shock_absorber,1,899
Tesla,2011-2015,thyssenkrupp,stablizer,1,171
Tesla,2016-2020,Bosch,abs_esc,1,751
Tesla,2016-2020,Bosch,steering_gear,1,242
Tesla,2016-2020,"DYNA-MIG, A Division Of F&P Mfg., Inc.",crossmember,1,863
Tesla,2016-2020,Federal-Mogul,disc_brake_(pad),1,413
Tesla,2016-2020,Hella,disc_brake_(pad),1,1441
Tesla,2016-2020,HL Mando,shock_absorber,2,1798
Tesla,2016-2020,HL Mando,steering_gear,2,1603
Tesla,2016-2020,thyssenKrupp,shock_absorber,1,602
Tesla,2016-2020,thyssenKrupp,stablizer,1,569
Tesla,2021-2025,ACPS,chassis_frame,1,584
Tesla,2021-2025,"Blove Light Precision HK Co.,Ltd.",chassis_frame,1,297
Tesla,2021-2025,"DYNA-MIG, A Division Of F&P Mfg., Inc.",crossmember,2,1631
Tesla,2021-2025,"Firestone Industrial Products Company, LLC",shock_absorber,1,1197
Tesla,2021-2025,HL Mando,shock_absorber,1,780
Tesla,2021-2025,HL Mando,steering_gear,1,1405
Tesla,2021-2025,Magna,stablizer,1,1719
Tesla,2021-2025,"Minghua de M?xico, S.A. de C.V.",chassis_frame,1,856
Tesla,2021-2025,MSSC Inc.,stablizer,1,984
Tesla,2021-2025,Mubea,stablizer,2,417
Tesla,2021-2025,"Plastic Tec, S.A. de C.V. - Lerma",chassis_frame,1,972
Tesla,2021-2025,"Plasticos Automotrices de Sahagun, S.A. de C.V",crossmember,1,342
Tesla,2021-2025,Ramko Injection Inc.,chassis_frame,1,1231
Tesla,2021-2025,"Shanghai Carthane Co., Ltd.",shock_absorber,1,535
Tesla,2021-2025,Shape Corp. -World Headquarters,chassis_frame,1,957
Tesla,2021-2025,Shape Corp. -World Headquarters,crossmember,1,978
Tesla,2021-2025,thyssenkrupp,shock_absorber,4,1489
Tesla,2021-2025,Tuopu,chassis_frame,1,498
Tesla,2021-2025,ZF,chassis_frame,3,1391
Tesla,2021-2025,ZF,steering_gear,1,201
Tesla China,2016-2020,Tesla,abs_esc,1,409
Tesla China,2016-2020,thyssenkrupp,stablizer,2,1549
Tesla China,2016-2020,Tuopu,shock_absorber,1,153
Tesla China,2021-2025,Bosch,abs_esc,5,3940
Tesla China,2021-2025,China Spring Corporation Limited,stablizer,1,471
Tesla China,2021-2025,HL Mando,shock_absorber,1,608
Tesla China,2021-2025,Ningbo Xusheng Group,automatic_transmission_(at),2,2214
Tesla China,2021-2025,"Shanghai Carthane Co., Ltd.",shock_absorber,2,2811
Tesla China,2021-2025,Tesla,abs_esc,1,352
Tesla China,2021-2025,thyssenkrupp,stablizer,1,827
Tesla China,2021-2025,Tuopu,chassis_frame,1,1036
Tesla China,2021-2025,Tuopu,shock_absorber,1,758
TH!NK GLOBAL,2011-2015,Asian Automotive Steels Sdn. Bhd.,stablizer,1,669
Tianjin FAW Xiali,2011-2015,"AiJin Automobile Exhaust Systems (Tianjin) Co., Ltd.",catalytic_converter,1,773
Tianjin FAW Xiali,2011-2015,"Changchun Beite Automotive Parts Co., Ltd.",shock_absorber,1,4850
Tianjin FAW Xiali,2011-2015,"Changchun Beite Automotive Parts Co., Ltd.",steering_gear,1,2854
Tianjin FAW Xiali,2011-2015,"Changchun Yidong Clutch Co., Ltd.",clutch,2,2412
Tianjin FAW Xiali,2011-2015,Continental,abs_esc,1,727
Tianjin FAW Xiali,2011-2015,FAW Group,steering_gear,1,2927
Tianjin FAW Xiali,2016-2020,"AiJin Automobile Exhaust Systems (Tianjin) Co., Ltd.",catalytic_converter,3,1927
Tianjin FAW Xiali,2016-2020,Airui,catalytic_converter,1,1425
Tianjin FAW Xiali,2016-2020,Aisin,automated_manual_transmission,1,473
Tianjin FAW Xiali,2016-2020,Bosch,abs_esc,3,1771
Tianjin FAW Xiali,2016-2020,Continental,abs_esc,2,962
Tianjin FAW Xiali,2016-2020,"Precision Sintered Products (Wuxi) Co., Ltd.",crankshaft,1,774
Tianjin FAW Xiali,2016-2020,"Precision Sintered Products (Wuxi) Co., Ltd.",shock_absorber,1,2045
Tianjin FAW Xiali,2016-2020,"Zhejiang Asia-Pacific Mechanical & Electronic Co., Ltd.",abs_esc,1,1033
Toyota,2005-2010,ADVICS,disc_brake_(pad),4,7853
Toyota,2005-2010,Aichi,crankshaft,1,196
Toyota,2005-2010,Aisan,fuel_injection,1,12994
Toyota,2005-2010,Aisan,fuel_pump,1,12495
Toyota,2005-2010,Aisin,automated_manual_transmission,4,4585
Toyota,2005-2010,Aisin,automatic_transmission_(at),3,6080
Toyota,2005-2010,Aisin,disc_brake_(pad),1,312
Toyota,2005-2010,Aisin,exhaust_manifold,1,322
Toyota,2005-2010,Aisin,manual_transmission,6,16384
Toyota,2005-2010,Aisin,oil_pump,2,3759
Toyota,2005-2010,Aisin,water_pump,1,2166
Toyota,2005-2010,Akebono Brake Industry,disc_brake_(pad),1,14384
Toyota,2005-2010,Brembo,disc_brake_(pad),1,777
Toyota,2005-2010,Denso,fuel_injection,1,1033
Toyota,2005-2010,Denso,fuel_pump,1,844
Toyota,2005-2010,Denso,starter_motor,3,1149
Toyota,2005-2010,Dowlais Group plc,crossmember,1,831
Toyota,2005-2010,Futaba,exhaust_manifold,1,1684
Toyota,2005-2010,ITT,disc_brake_(pad),2,1741
Toyota,2005-2010,Kautex,camshaft,1,813
Toyota,2005-2010,"Kyosan Denki Co., Ltd.",fuel_injection,1,33148
Toyota,2005-2010,MAHLE,piston,1,594
Toyota,2005-2010,"New Mather Metals, Inc.",stablizer,1,305
Toyota,2005-2010,Nisshinbo,disc_brake_(pad),1,31298
Toyota,2005-2010,"Shanghai SDZ Auto Parts Co., Ltd.",fuel_pump,1,435
Toyota,2005-2010,Taiwan Brake Technology Corporation,disc_brake_(pad),1,491
Toyota,2005-2010,Valeo,starter_motor,1,590
Toyota,2011-2015,ADVICS,abs_esc,1,1201
Toyota,2011-2015,ADVICS,disc_brake_(pad),4,37882
Toyota,2011-2015,Aichi,crankshaft,4,13277
Toyota,2011-2015,Aisan,fuel_injection,2,2178
Toyota,2011-2015,Aisan,fuel_pump,6,22865
Toyota,2011-2015,Aisin,abs_esc,1,440
Toyota,2011-2015,Aisin,automated_manual_transmission,2,1586
Toyota,2011-2015,Aisin,automatic_transmission_(at),10,25882
Toyota,2011-2015,Aisin,camshaft,1,417
Toyota,2011-2015,Aisin,clutch,6,9061
Toyota,2011-2015,Aisin,crankshaft,1,172
Toyota,2011-2015,Aisin,crossmember,1,1395
Toyota,2011-2015,Aisin,drum_brake_(drum),3,25910
Toyota,2011-2015,Aisin,exhaust_manifold,3,3991
Toyota,2011-2015,Aisin,manual_transmission,22,47209
Toyota,2011-2015,Aisin,oil_pump,8,68377
Toyota,2011-2015,Aisin,piston,2,14038
Toyota,2011-2015,Aisin,stablizer,2,1518
Toyota,2011-2015,Aisin,torque_converter,6,47281
Toyota,2011-2015,Aisin,water_pump,7,70683
Toyota,2011-2015,Akebono Brake Industry,disc_brake_(pad),2,17921
Toyota,2011-2015,"Art-Serina Piston Co., Ltd.",piston,1,1861
Toyota,2011-2015,"Art Metal Mfg. Co., LTD.",piston,3,29886
Toyota,2011-2015,"Asahi Tekko Co., Ltd.",manual_transmission,1,122
Toyota,2011-2015,BorgWarner,clutch,3,4876
Toyota,2011-2015,Bosch,fuel_injection,1,660
Toyota,2011-2015,Bosch,starter_motor,1,295
Toyota,2011-2015,Bosch,steering_gear,1,178
Toyota,2011-2015,Brembo,disc_brake_(pad),1,707
Toyota,2011-2015,"Chuo Spring Co., Ltd.",stablizer,3,34207
Toyota,2011-2015,CWC Textron,camshaft,3,4378
Toyota,2011-2015,Daido,crankshaft,1,634
Toyota,2011-2015,Daihatsu,automatic_transmission_(at),2,3593
Toyota,2011-2015,Daihatsu,camshaft,2,7144
Toyota,2011-2015,Daihatsu,cylinder_block,1,5655
Toyota,2011-2015,Daihatsu,drum_brake_(drum),2,3121
Toyota,2011-2015,Daihatsu,exhaust_manifold,1,999
Toyota,2011-2015,Daihatsu,manual_transmission,2,3527
Toyota,2011-2015,Daihatsu,oil_pump,2,1094
Toyota,2011-2015,Daihatsu,water_pump,1,613
Toyota,2011-2015,Denso,fuel_injection,5,6555
Toyota,2011-2015,Denso,fuel_pump,5,2866
Toyota,2011-2015,Denso,starter_motor,6,4819
Toyota,2011-2015,Dynax,clutch,3,12912
Toyota,2011-2015,Exedy,clutch,2,427
Toyota,2011-2015,Exedy,torque_converter,2,6112
Toyota,2011-2015,Federal-Mogul,piston,2,746
Toyota,2011-2015,Forvia,exhaust_manifold,1,111
Toyota,2011-2015,Futaba,chassis_frame,1,105
Toyota,2011-2015,Futaba,exhaust_manifold,3,27679
Toyota,2011-2015,Garrett Motion,disc_brake_(pad),1,459
Toyota,2011-2015,GKN,crankshaft,1,841
Toyota,2011-2015,Hino,cylinder_block,1,2616
Toyota,2011-2015,Hino,oil_pump,1,1792
Toyota,2011-2015,Hino,water_pump,1,749
Toyota,2011-2015,Hitachi,disc_brake_(pad),2,1781
Toyota,2011-2015,Hitachi,oil_pump,1,834
Toyota,2011-2015,Hitachi,shock_absorber,1,286
Toyota,2011-2015,Hitachi,steering_gear,1,1314
Toyota,2011-2015,"Hudson Industries, Inc.",stablizer,1,321
Toyota,2011-2015,IHD Industries Pvt. Ltd.,fuel_pump,1,969
Toyota,2011-2015,JTEKT,camshaft,1,326
Toyota,2011-2015,JTEKT,oil_pump,2,2766
Toyota,2011-2015,JTEKT,power_steering_pump,5,18300
Toyota,2011-2015,JTEKT,steering_gear,4,1857
Toyota,2011-2015,Kautex,camshaft,4,1555
Toyota,2011-2015,Kolbenschmidt,piston,1,1563
Toyota,2011-2015,KYB,power_steering_pump,1,451
Toyota,2011-2015,KYB,shock_absorber,5,3391
Toyota,2011-2015,"Kyoho Machine Works, Ltd.",crossmember,3,7677
Toyota,2011-2015,Kyokuyo,chassis_frame,1,828
Toyota,2011-2015,Kyokuyo,crossmember,3,3417
Toyota,2011-2015,"Kyosan Denki Co., Ltd.",fuel_injection,2,1272
Toyota,2011-2015,MAHLE,piston,6,3306
Toyota,2011-2015,Metalart,crankshaft,2,4191
Toyota,2011-2015,Metalurgica Schadek Ltda.,oil_pump,1,888
Toyota,2011-2015,Metalurgica Schadek Ltda.,water_pump,1,212
Toyota,2011-2015,Mitsubishi,stablizer,2,2193
Toyota,2011-2015,Neumayer Tekfor GmbH,manual_transmission,1,826
Toyota,2011-2015,"New Mather Metals, Inc.",stablizer,4,6805
Toyota,2011-2015,NHK,stablizer,4,6775
Toyota,2011-2015,NICHIAS Corp.,disc_brake_(pad),1,160
Toyota,2011-2015,Nisshinbo,disc_brake_(pad),4,21932
Toyota,2011-2015,NSK,clutch,1,327
Toyota,2011-2015,Otics,crankshaft,1,1845
Toyota,2011-2015,Otics,fuel_injection,1,267
Toyota,2011-2015,"Owari Seiki (Thailand) Co., Ltd. (OST)",manual_transmission,2,1751
Toyota,2011-2015,P.T. Nusa Toyotetsu Corporation,crossmember,2,1938
Toyota,2011-2015,Pierburg,water_pump,2,941
Toyota,2011-2015,PT. Akashi Wahana Indonesia,manual_transmission,1,987
Toyota,2011-2015,PT. AT Indonesia,drum_brake_(drum),2,4723
Toyota,2011-2015,PT. AT Indonesia,exhaust_manifold,3,5506
Toyota,2011-2015,PT. Chuhatsu Indonesia - Cibitung Plant,stablizer,1,1268
Toyota,2011-2015,PT. Federal Izumi Manufacturing,piston,2,1946
Toyota,2011-2015,Riken,camshaft,3,9144
Toyota,2011-2015,Ryobi,cylinder_block,1,704
Toyota,2011-2015,Sango,crossmember,1,4753
Toyota,2011-2015,Sango,exhaust_manifold,4,11220
Toyota,2011-2015,SANGO,exhaust_manifold,3,2070
Toyota,2011-2015,Schaeffler,torque_converter,1,836
Toyota,2011-2015,Sogefi,stablizer,1,250
Toyota,2011-2015,Somboon,stablizer,2,6993
Toyota,2011-2015,Somic,stablizer,3,59156
Toyota,2011-2015,Sumitomo,crankshaft,2,2106
Toyota,2011-2015,"Takebe (Thailand) Co., Ltd.",chassis_frame,2,1081
Toyota,2011-2015,TEP,drum_brake_(drum),2,6391
Toyota,2011-2015,TEP,water_pump,2,4267
Toyota,2011-2015,thyssenkrupp,shock_absorber,1,583
Toyota,2011-2015,TMD Friction Holdings GmbH,disc_brake_(pad),2,13398
Toyota,2011-2015,Topre,crossmember,1,765
Toyota,2011-2015,Toyoda,crossmember,3,4315
Toyota,2011-2015,Toyota,automatic_transmission_(at),1,6932
Toyota,2011-2015,Toyota,camshaft,2,37951
Toyota,2011-2015,Toyota,crankshaft,1,628
Toyota,2011-2015,Toyota,cylinder_block,3,38438
Toyota,2011-2015,Toyota,manual_transmission,6,10792
Toyota,2011-2015,Toyota,piston,1,855
Toyota,2011-2015,Toyota,torque_converter,5,34313
Toyota,2011-2015,Tupy S.A.,cylinder_block,1,835
Toyota,2011-2015,Univance Corporation,clutch,1,916
Toyota,2011-2015,Valeo,starter_motor,2,1420
Toyota,2011-2015,ZF,clutch,1,778
Toyota,2011-2015,ZF,shock_absorber,1,1034
Toyota,2016-2020,ADVICS,abs_esc,5,13707
Toyota,2016-2020,ADVICS,disc_brake_(pad),4,7140
